,time,coordinate,text
12304,2015-02-24 07:10:36 -0800,nan,@AmericanAir My ticket was booked with AA with miles..... Sorry we sold you a ticket with a company we merged with but we can't fix it?
12305,2015-02-24 07:08:24 -0800,nan,"@AmericanAir Is it possible to change the FF number on a passenger on a Flight Booking Problems, it won't let me change it?"
12306,2015-02-24 07:08:14 -0800,nan,@AmericanAir great thank you
12307,2015-02-24 07:05:38 -0800,nan,"@AmericanAir..still here. feet are freezing b/c doors have been open. Flt time was 8:30.  We have fuel but now waiting for ""rampers"" #AA4285"
12308,2015-02-24 07:05:20 -0800,nan,"@AmericanAir Just got a call from baggage dept. ""...still looking for your property"". It's went missing 1/28. PRERECORDED NO HUMAN SERVICE!!"
12309,2015-02-24 07:05:00 -0800,nan,@AmericanAir help http://t.co/hYrAo7A4Uu
12310,2015-02-24 07:02:45 -0800,nan,@AmericanAir there is a fat man stuck in your airplanes bathroom
12311,2015-02-24 07:02:14 -0800,nan,@AmericanAir Connection is US2065
12312,2015-02-24 07:02:06 -0800,nan,@AmericanAir I am dealing with the reFlight Booking Problems agent in the Miami airport now
12313,2015-02-24 06:59:56 -0800,nan,@AmericanAir simply amazing. Smiles for miles.Thank u for my upgrade tomorrow for ORD.We are spending a lot of time together next few weeks!
12314,2015-02-24 06:59:31 -0800,nan,@AmericanAir what's the status of flight 3494 XNA to DFW. I'm getting different reports?
12315,2015-02-24 06:54:51 -0800,nan,@AmericanAir Thank you for the quick customer service today. #RefundProcedureNotTooPainful I know that Winter Weather is not your fault.
12316,2015-02-24 06:54:03 -0800,nan,"@AmericanAir I need to go to YYZ tmr morning 8am. I switched to United already, but my bag is still off in AA la-la land."
12317,2015-02-24 06:53:00 -0800,nan,@AmericanAir drop me a follow I need help
12318,2015-02-24 06:51:55 -0800,nan,@AmericanAir the whole plane is the same. How old is this plane?  The seats leather is coming apart ay the seams.
12319,2015-02-24 06:51:43 -0800,nan,@AmericanAir yes I do I am traveling to Marsh Harbor
12320,2015-02-24 06:50:32 -0800,nan,@AmericanAir @cityandsand we're trying to coordinate an airport hand-off of Nutella! #veryimportantproject
12321,2015-02-24 06:48:29 -0800,"[27.97628758, -82.53727303]",@AmericanAir If the flight I selected online was what was ticketed I would not be missing my connection. I need help getting to DFW or IAH!!
12322,2015-02-24 06:43:15 -0800,nan,@AmericanAir my seat is disgusting. Old and dirty. When are you going to refurbish this plane?  US Air 597 jfk to phx
12323,2015-02-24 06:43:14 -0800,nan,"@AmericanAir is there any way to manually add gift cards to an ex-EU ticket( AA metal on long haul,BA for intra-EU)?"
12324,2015-02-24 06:41:47 -0800,nan,@AmericanAir I understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding? smh come on...
12325,2015-02-24 06:38:05 -0800,nan,"@AmericanAir once again flying AA4285, once again 60+ min delay because of mechanical issues. Perhaps you should consider maintenance?"
12326,2015-02-24 06:35:34 -0800,"[39.29951964, -94.71192112]","@AmericanAir no repair made to the water line. No potable water on board this flight. ""We will take off soon."" Time for new planes MCI&gt;DFW."
12327,2015-02-24 06:31:35 -0800,nan,"@AmericanAir thanks for the recommendation. We've been sitting here for 45 minutes, last update was 35 min ago."
12328,2015-02-24 06:30:15 -0800,nan,"@AmericanAir I'll be sticking with @southwest in the future. No change fees, first bag free, and stellar customer service."
12329,2015-02-24 06:25:39 -0800,nan,@AmericanAir does it show that we are on the same plane?
12330,2015-02-24 06:25:04 -0800,nan,"@AmericanAir although you have no control of the weather, you came through with a great customer service"
12331,2015-02-24 06:25:03 -0800,nan,@AmericanAir there is no local agent! There is no person to answer our questions and their phone service is terrible.
12332,2015-02-24 06:20:27 -0800,nan,@AmericanAir ...2/2 doesn't help me.
12333,2015-02-24 06:20:13 -0800,nan,"@AmericanAir As I already have a booked flight that I can't use &amp; can't change w/o a $200 fee, Flight Booking Problems a different type of ticket...1/2"
12334,2015-02-24 06:19:19 -0800,"[39.29381252, -94.71144036]","@AmericanAir depends on the terminal, what' the best option? Arrive C, depart A. Breakfast burrito is what I'm craving.. Any update on 1119?"
12335,2015-02-24 06:19:06 -0800,nan,@AmericanAir an overzealous stewardess prevented us from bringing in a car seat! #worstflight!
12336,2015-02-24 06:17:46 -0800,nan,@AmericanAir watch out if you are a parent...they break stroller &amp; tell you look at the fine print
12337,2015-02-24 06:13:53 -0800,nan,@AmericanAir I wish I could remember all of their names!
12338,2015-02-24 06:13:52 -0800,nan,@AmericanAir and is there a delay on our connection to pns?
12339,2015-02-24 06:13:21 -0800,nan,@AmericanAir thanks for getting back to me. how frequently are these weather advisories updated throughout the day?
12340,2015-02-24 06:13:15 -0800,nan,@AmericanAir living in DFW.. Your Hub.. Hate having to fly to JFK to get to Ireland
12341,2015-02-24 06:13:11 -0800,nan,@AmericanAir ok. There is no one at the airport that is helping us. Another customer got told the flight isn't leaving till 1220
12342,2015-02-24 06:11:10 -0800,"[33.8143379, -116.53572408]","@AmericanAir thank you AA, this is how I always start my vacations http://t.co/dzKc3auZU9"
12343,2015-02-24 06:11:10 -0800,nan,"@AmericanAir how do I talk to an actual person that will help me, and do what you guys should do?"
12344,2015-02-24 06:09:34 -0800,nan,@AmericanAir Customer service provides no wiggle room to change flight without a $200 change fee. @southwest has always been accommodating.
12345,2015-02-24 06:08:44 -0800,nan,"@AmericanAir flight AA1119, cx to AA157. Killing my layover, still wanting breakfast. I'm hungry! Get me to DFW!"
12346,2015-02-24 06:07:50 -0800,nan,"@AmericanAir Yes, thank you. Just not how I wanted to start my vacation!"
12347,2015-02-24 06:07:49 -0800,nan,@AmericanAir my flight number is 3M 50
12348,2015-02-24 06:05:31 -0800,nan,@AmericanAir your staff at rsw working the sliver airlines desk is not helpful. We can not get any information about our flight.
12349,2015-02-24 06:03:31 -0800,nan,@AmericanAir when the pilot announces that the plane has been unused for 2 days and maintenance is dealing with another aircraft..
12350,2015-02-24 06:03:19 -0800,nan,@AmericanAir I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏
12351,2015-02-24 06:03:12 -0800,nan,@AmericanAir thank you for replying. Trying to figure out how to get from there from DFW
12352,2015-02-24 06:02:30 -0800,nan,@AmericanAir don't merge with an airline that ain't ready for prime time and book your elite flyers on it! #NotHappy @USAirways #NeedCoffee
12353,2015-02-24 06:01:23 -0800,nan,"@AmericanAir @USAirways Yes, obviously! It just stinks that 4pm is the one option when she was supposed to fly at 7AM YESTERDAY."
12354,2015-02-24 05:59:27 -0800,nan,"“@AmericanAir: @Dumas2TTG Good morning, Tamara. We'll try to get you comfortably on a flight as soon as we can.”#NoXTraLegRoom #NoCoatCloset"
12355,2015-02-24 05:54:48 -0800,nan,@AmericanAir made it!  Thanks AA!
12356,2015-02-24 05:54:40 -0800,"[39.29275067, -94.70795218]",@AmericanAir how do you NOT do maintenance on #MD80 while it sits for two days? Frozen lines found after its boarded? Come on! #faail #mci
12357,2015-02-24 05:54:26 -0800,nan,@AmericanAir why thank you!! Yayayay!!
12358,2015-02-24 05:54:13 -0800,nan,@AmericanAir That what I hoped - contacted them 3 wks ago about this but they have not responded and still issued in US funds. #frustrated
12359,2015-02-24 05:53:49 -0800,nan,@AmericanAir we're all being told by emergency services to stay home for the next 24-48 hours.
12360,2015-02-24 05:53:29 -0800,nan,@AmericanAir Thank you for being so responsive on Twitter. Truly impressive.
12361,2015-02-24 05:53:07 -0800,nan,@AmericanAir flight BA1551 departing tomorrow (wednesday) - not Cancelled Flightled but how can anyone make it to the airport in this weather?
12362,2015-02-24 05:52:52 -0800,nan,@AmericanAir @USAirways She's on Manch to Charlotte Fl 4628 Told her she could get on a 4pm flight to West Palm Beach. Nothing earlier?
12363,2015-02-24 05:51:08 -0800,nan,@AmericanAir @USAirways #Boo! Wack ass terminal 6 @flyLAXairport. No food. No lounge. No Bueno!! Never again!!!
12364,2015-02-24 05:48:57 -0800,nan,@AmericanAir it's flight 5348
12365,2015-02-24 05:48:49 -0800,nan,@AmericanAir You sent me a cheque today which can’t be paid into a UK bank account. VERY annoying!
12366,2015-02-24 05:47:46 -0800,nan,"@AmericanAir The Wichita Falls Airport is the worst, will never fly in or out again.  Unknowledgeable staff."
12367,2015-02-24 05:46:44 -0800,nan,@AmericanAir please can you tell me why DFW has a weather advisory and RDU does not? the entire state of NC has shut down from ice &amp; snow!
12368,2015-02-24 05:45:33 -0800,nan,"Thank you, @AmericanAir! Much appreciated."
12369,2015-02-24 05:41:32 -0800,nan,"I'd like the 11c I originally tried for @AmericanAir - again, happy to pay the difference"
12370,2015-02-24 05:40:57 -0800,nan,@AmericanAir when will you be issuing a weather advisory for RDU?? the entire state of NC has shut down from the overnight winter storm.
12371,2015-02-24 05:40:07 -0800,nan,@AmericanAir I’m still waiting - this has been going on far too long. Is there someone I can speak to?
12372,2015-02-24 05:39:19 -0800,nan,"@AmericanAir mission accomplished today, Thank you!"
12373,2015-02-24 05:35:42 -0800,nan,@AmericanAir  zoom in on the sauce and potatoes.  This stuff is vile.  And I mean vile. http://t.co/m2PHoavRxC
12374,2015-02-24 05:35:06 -0800,nan,@AmericanAir when will the merging of miles between you and @USAirways be complete? Wasn't it this month?
12375,2015-02-24 05:34:10 -0800,nan,@AmericanAir - 6 months ago best catering out of all domestic airlines. Today. Worst on the planet. And I've flown almost all of them
12376,2015-02-24 05:32:54 -0800,nan,"@AmericanAir when will there be wifi on the DCA-STL route?  2 hour flight, could use some love!"
12377,2015-02-24 05:32:40 -0800,nan,@AmericanAir   What is that!? Why even bother catering dog food that no one will eat ? http://t.co/iFESPcBzTm
12378,2015-02-24 05:26:32 -0800,nan,@AmericanAir  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.
12379,2015-02-24 05:25:10 -0800,nan,@AmericanAir I lost my (basket) ballbag on your plane
12380,2015-02-24 05:22:17 -0800,nan,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.
12381,2015-02-24 05:22:01 -0800,nan,@AmericanAir She seems a little preoccupied - that's why I'm bringing it to your attention. I am just flagging an issue as an observer.
12382,2015-02-24 05:15:26 -0800,nan,"@AmericanAir She was at gate on time though, they made her cry, and made a scene for 10 mins instead of boarding her. Plane still outside."
12383,2015-02-24 05:10:57 -0800,nan,"@AmericanAir Disappointing lack of kindness toward this person. The agent asked her counterparts ""why this person was talking to her""."
12384,2015-02-24 05:09:52 -0800,nan,"@AmericanAir yes starting w/ flight 1278, getting me home more than 48 hours Late Flightr. record locator BSUXLU"
12385,2015-02-24 05:09:32 -0800,nan,"@AmericanAir Your AA3465 staff are refusing to allow a woman to board. She was here at 8 for 8:16 departure. Sign still ""Now Boarding""..."
12386,2015-02-24 05:00:13 -0800,nan,@AmericanAir fantastic thanks! Will try and tweet a photo of the view :)
12387,2015-02-24 04:57:39 -0800,nan,@AmericanAir excellent!  Love you guys!  If it is first class I'll hug ya'll!  See you shortly!
12388,2015-02-24 04:54:32 -0800,nan,"@AmericanAir Thanks, have emailed them. How long should I expect for a response?"
12389,2015-02-24 04:53:54 -0800,nan,"@AmericanAir  They said it works 80-90% of the time, DFW security entrance C26. Before/after pre-check, whereas I paid for the service."
12390,2015-02-24 04:53:43 -0800,nan,@AmericanAir 3659 from SGF -&gt; DFW. You might want to clear off the ice for the planes landing. 😳
12391,2015-02-24 04:51:46 -0800,nan,@AmericanAir great job TYR ground crew...now let's get this bird outta here!!!  Tell flight 3200 to wait on me...be there in 45 mikes!
12392,2015-02-24 04:49:48 -0800,nan,@AmericanAir @USAirways stated before I'm not getting any help there. Tk over 8 hrs yest to spk to a live person then told to chk the site.
12393,2015-02-24 04:45:58 -0800,nan,@americanair One question.. my wife didn't get the bonus. Should I call about it today?
12394,2015-02-24 04:44:59 -0800,nan,"@AmericanAir but not sufficiently sorry to actually *do* anything about it, I guess. Your systems are presumably beyond reproach or reform."
12395,2015-02-24 04:44:33 -0800,nan,@AmericanAir Good morning!  Wondering why my pre-TSA check was not on my boarding pass this morning??
12396,2015-02-24 04:42:54 -0800,nan,@AmericanAir  Yes I do bit you don't follow me so I can't DM you
12397,2015-02-24 04:42:46 -0800,nan,@AmericanAir as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.
12398,2015-02-24 04:42:43 -0800,nan,"@AmericanAir again, no special meal catered for me in F JFK-LAX. thankfully i'm on qantas the rest of way-i fear what youd NOT cater on that"
12399,2015-02-24 04:42:28 -0800,nan,@AmericanAir @superyan I did not get any compensation after Cancelled Flighting my departure TWICE and made me missed my own wedding.
12400,2015-02-24 04:41:03 -0800,nan,@AmericanAir 140 characters aren't enough to describe how inconsiderate your employees are
12401,2015-02-24 04:39:29 -0800,nan,"@AmericanAir was hoping for 8A if possible, for some frozen views along the way!"
