,LotFrontage,LotArea,Utilities,MasVnrType,MasVnrArea,HouseStyle,Heating,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,Electrical,1stFlrSF,2ndFlrSF,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
1238,63.0,13072,AllPub,None,0.0,1Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,1141,0,0,Detchd,Unf,2,484,TA,TA,0,0,0,0,0,WD,Abnorml,142500
1239,64.0,9037,AllPub,BrkFace,32.0,1Story,GasA,Gd,TA,Av,GLQ,428,Unf,0,SBrkr,1484,0,1,Attchd,RFn,2,472,TA,TA,120,33,0,0,0,WD,Normal,265900
1240,65.0,8158,AllPub,BrkFace,252.0,2Story,GasA,Gd,TA,No,GLQ,550,Unf,0,SBrkr,884,884,0,Attchd,RFn,2,543,TA,TA,0,63,0,0,0,WD,Normal,224900
1241,83.0,9849,AllPub,Stone,0.0,1Story,GasA,Gd,TA,Av,Unf,0,Unf,0,SBrkr,1689,0,0,Attchd,RFn,3,954,TA,TA,0,56,0,0,0,New,Partial,248328
1242,85.0,10625,AllPub,BrkFace,81.0,SFoyer,GasA,Gd,TA,Gd,GLQ,885,LwQ,168,SBrkr,1173,0,2,Attchd,RFn,2,528,TA,TA,0,120,0,0,0,WD,Family,170000
1243,107.0,13891,AllPub,,,1Story,GasA,Ex,Gd,Gd,GLQ,1386,Unf,0,SBrkr,2076,0,1,Attchd,Fin,3,850,TA,TA,216,229,0,0,0,New,Partial,465000
1244,,11435,AllPub,None,0.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,792,725,2,Detchd,Unf,2,400,TA,TA,0,0,0,0,0,WD,Normal,230000
1245,78.0,12090,AllPub,BrkFace,74.0,SLvl,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,1140,728,1,BuiltIn,Fin,2,477,TA,TA,268,112,0,0,147,WD,Abnorml,178000
1246,65.0,8125,AllPub,None,0.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,756,797,0,Attchd,RFn,2,615,TA,TA,0,45,0,0,0,New,Partial,186500
1247,,12328,AllPub,BrkFace,335.0,SLvl,GasA,TA,TA,Av,GLQ,539,Unf,0,SBrkr,1034,0,0,Attchd,Unf,3,888,TA,TA,0,0,0,0,0,WD,Normal,169900
1248,60.0,9600,AllPub,None,0.0,2.5Unf,OthW,Gd,TA,No,Rec,319,Unf,0,SBrkr,1134,924,1,Detchd,Unf,2,396,Fa,Fa,0,0,259,0,0,WD,Normal,129500
1249,60.0,7200,AllPub,None,0.0,1Story,GasA,TA,TA,No,BLQ,534,Rec,96,SBrkr,988,0,0,Attchd,Unf,1,276,TA,TA,0,80,0,0,0,WD,Normal,119000
1250,93.0,11160,AllPub,None,0.0,1Story,GasA,TA,TA,No,ALQ,1065,Unf,0,SBrkr,2110,0,2,Attchd,Fin,2,522,TA,TA,0,0,0,0,0,WD,Normal,244000
1251,,3136,AllPub,Stone,163.0,1Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,1405,0,1,Attchd,RFn,2,478,TA,TA,148,36,0,0,0,WD,Normal,171750
1252,62.0,9858,AllPub,None,0.0,1Story,GasA,TA,TA,No,BLQ,510,Unf,0,SBrkr,874,0,0,Attchd,RFn,1,288,TA,TA,33,0,0,0,0,WD,Normal,130000
1253,,17542,AllPub,None,0.0,2Story,GasA,TA,TA,Gd,LwQ,125,ALQ,1031,SBrkr,1516,651,2,Attchd,RFn,2,518,TA,TA,220,47,0,0,0,WD,Normal,294000
1254,60.0,6931,AllPub,Stone,92.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,760,896,1,BuiltIn,Fin,2,397,TA,TA,178,128,0,0,0,WD,Normal,165400
1255,52.0,6240,AllPub,None,0.0,1.5Fin,GasA,TA,Fa,No,LwQ,425,Unf,0,FuseA,959,408,1,Detchd,Unf,1,560,TA,TA,0,0,0,0,120,WD,Normal,127500
1256,91.0,14303,AllPub,BrkFace,554.0,1Story,GasA,Gd,TA,Gd,GLQ,1314,Unf,0,SBrkr,1987,0,1,Attchd,Fin,2,691,TA,TA,262,36,0,0,0,WD,Normal,301500
1257,56.0,4060,AllPub,None,0.0,1Story,GasA,Fa,TA,No,Unf,0,Unf,0,SBrkr,864,0,0,,,0,0,,,0,96,0,0,0,WD,Normal,99900
1258,59.0,9587,AllPub,Stone,182.0,SLvl,GasA,Gd,TA,Gd,GLQ,655,Unf,0,SBrkr,1166,0,0,Attchd,Fin,2,400,TA,TA,212,0,0,0,0,WD,Normal,190000
1259,65.0,9750,AllPub,None,0.0,1Story,GasA,Gd,TA,No,ALQ,602,LwQ,438,SBrkr,1054,0,0,Attchd,Unf,2,460,TA,TA,180,0,0,0,80,WD,Normal,151000
1260,,24682,AllPub,None,0.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,892,783,1,BuiltIn,Fin,2,502,TA,TA,0,103,0,0,0,WD,Normal,181000
1261,80.0,9600,AllPub,None,0.0,1Story,GasA,TA,TA,No,Rec,504,Unf,0,SBrkr,1050,0,0,Attchd,Unf,1,338,TA,TA,0,0,0,0,0,WD,Normal,128900
1262,,11250,AllPub,None,0.0,1.5Fin,GasA,TA,TA,Av,Unf,0,Unf,0,FuseA,1104,684,2,Attchd,Unf,1,304,TA,TA,120,0,0,0,0,WD,Normal,161500
1263,60.0,13515,AllPub,None,0.0,2Story,GasA,TA,TA,No,Unf,0,Unf,0,FuseA,1060,764,1,Detchd,Unf,2,520,TA,TA,0,0,126,0,0,WD,Normal,180500
1264,34.0,4060,AllPub,None,0.0,1Story,GasA,Gd,TA,No,GLQ,266,Unf,0,SBrkr,1337,0,0,Attchd,Fin,2,511,TA,TA,144,68,0,0,0,COD,Abnorml,181000
1265,35.0,3735,AllPub,BrkFace,218.0,2Story,GasA,Gd,TA,No,GLQ,450,Unf,0,SBrkr,713,739,0,Detchd,Unf,2,506,TA,TA,0,34,0,0,0,WD,Normal,183900
1266,60.0,10120,AllPub,None,0.0,2.5Unf,GasA,TA,TA,No,Unf,0,Unf,0,FuseF,964,925,1,Detchd,Unf,1,308,TA,TA,0,0,264,0,0,WD,Normal,122000
1267,89.0,13214,AllPub,None,0.0,1Story,GasA,Ex,TA,Gd,Unf,0,Unf,0,SBrkr,2018,0,1,Attchd,Fin,3,746,TA,TA,144,76,0,0,0,WD,Normal,378500
1268,,14100,AllPub,BrkFace,632.0,1.5Fin,GasA,TA,TA,Mn,Rec,192,Unf,0,SBrkr,1968,1479,2,BuiltIn,Unf,3,1014,TA,TA,314,12,0,0,0,WD,Normal,381000
1269,78.0,11344,AllPub,BrkFace,180.0,1.5Fin,GasW,TA,TA,No,BLQ,460,Unf,0,FuseA,874,650,0,Attchd,Unf,1,315,TA,TA,0,0,0,0,0,WD,Normal,144000
1270,,23595,AllPub,None,0.0,1Story,GasA,Gd,TA,Gd,GLQ,1258,Unf,0,SBrkr,1332,192,1,Attchd,Fin,2,586,TA,TA,268,0,0,0,0,WD,Normal,260000
1271,,9156,AllPub,None,0.0,1Story,GasA,TA,TA,No,Unf,0,Unf,0,SBrkr,1489,0,1,Attchd,RFn,2,462,TA,TA,0,0,0,0,0,WD,Normal,185750
1272,,13526,AllPub,BrkFace,114.0,1Story,GasA,TA,TA,No,BLQ,560,LwQ,375,SBrkr,935,0,0,Attchd,Unf,1,288,TA,TA,180,0,0,0,0,WD,Normal,137000
1273,124.0,11512,AllPub,BrkFace,84.0,SLvl,GasA,TA,TA,Av,ALQ,719,Unf,0,SBrkr,1357,0,1,Basment,RFn,1,312,TA,TA,0,0,0,0,163,WD,Normal,177000
1274,53.0,5362,AllPub,None,0.0,1.5Fin,GasA,TA,TA,No,Unf,0,Unf,0,SBrkr,661,589,1,Detchd,Unf,2,552,TA,TA,242,0,81,0,0,WD,Normal,139000
1275,95.0,11345,AllPub,Stone,567.0,2Story,GasA,TA,TA,No,Rec,220,Unf,0,FuseA,928,992,0,Detchd,Unf,2,400,TA,Fa,0,0,0,0,0,WD,Normal,137000
1276,,12936,AllPub,None,0.0,2Story,GasA,TA,Gd,No,BLQ,593,Unf,0,SBrkr,735,660,1,Attchd,Unf,2,497,TA,TA,294,116,0,0,0,WD,Normal,162000
1277,,17871,AllPub,BrkFace,359.0,SLvl,GasA,Gd,TA,Av,ALQ,528,Unf,0,SBrkr,1724,0,1,Attchd,RFn,2,480,TA,TA,0,0,0,0,0,WD,Normal,197900
1278,75.0,9473,AllPub,,,2Story,GasA,Gd,TA,No,GLQ,804,Unf,0,SBrkr,1128,903,1,Attchd,RFn,2,577,TA,TA,0,211,0,0,0,WD,Normal,237000
1279,60.0,7500,AllPub,None,0.0,1.5Fin,GasA,TA,TA,No,Unf,0,Unf,0,FuseA,698,430,0,Detchd,RFn,2,528,TA,TA,30,0,164,0,0,COD,Abnorml,68400
1280,67.0,9808,AllPub,BrkFace,110.0,1Story,GasA,Gd,TA,No,GLQ,788,Unf,0,SBrkr,1573,0,0,Attchd,RFn,2,544,TA,TA,0,72,0,0,0,WD,Normal,227000
1281,50.0,8049,AllPub,BrkFace,54.0,1Story,GasA,Gd,TA,No,ALQ,1053,Unf,0,SBrkr,1339,0,1,Attchd,Fin,2,484,Gd,Gd,0,58,0,0,90,WD,Normal,180000
1282,61.0,8800,AllPub,None,0.0,1Story,GasA,Gd,TA,Mn,LwQ,532,Rec,144,SBrkr,1040,0,0,Detchd,Unf,2,484,TA,TA,0,0,0,0,288,WD,Normal,150500
1283,94.0,9400,AllPub,None,0.0,2Story,GasA,TA,TA,Av,Unf,0,Unf,0,SBrkr,912,912,0,,,0,0,,,128,0,0,0,0,WD,Normal,139000
1284,50.0,9638,AllPub,None,0.0,1.5Fin,GasA,TA,TA,No,Unf,0,Unf,0,SBrkr,1699,748,1,Detchd,Unf,1,336,TA,TA,272,0,42,0,116,WD,Normal,169000
1285,50.0,6000,AllPub,None,0.0,1.5Fin,GasA,TA,TA,No,Unf,0,Unf,0,FuseF,825,587,1,Detchd,Unf,1,280,TA,TA,45,0,0,0,0,WD,Normal,132500
1286,,9790,AllPub,BrkFace,451.0,1Story,GasA,TA,TA,No,ALQ,569,Rec,81,SBrkr,1328,0,2,Attchd,Unf,2,528,TA,TA,0,26,0,0,0,WD,Normal,143000
1287,,36500,AllPub,BrkCmn,621.0,1Story,GasA,TA,TA,Av,Rec,812,Unf,0,SBrkr,1582,0,0,Attchd,Unf,2,390,TA,TA,168,198,0,0,0,WD,Normal,190000
1288,40.0,5664,AllPub,None,0.0,1Story,GasA,Gd,TA,No,GLQ,1158,Unf,0,SBrkr,1659,0,1,Attchd,Fin,2,499,TA,TA,212,59,0,0,0,WD,Normal,278000
1289,86.0,11065,AllPub,Stone,788.0,2Story,GasA,Gd,TA,Mn,Unf,0,Unf,0,SBrkr,1120,850,1,BuiltIn,Fin,3,753,TA,TA,177,74,0,0,0,New,Partial,281000
1290,,14112,AllPub,BrkFace,86.0,SLvl,GasA,TA,TA,Av,GLQ,1014,Unf,0,SBrkr,1152,0,1,Attchd,RFn,2,484,TA,TA,227,0,0,0,0,WD,Normal,180500
1291,21.0,1680,AllPub,BrkFace,268.0,2Story,GasA,TA,TA,No,ALQ,231,Unf,0,SBrkr,630,672,0,Detchd,Unf,1,264,TA,TA,185,0,0,0,0,WD,Normal,119500
1292,60.0,6600,AllPub,None,0.0,2Story,GasA,TA,TA,No,Unf,0,Unf,0,SBrkr,1378,994,0,Attchd,RFn,1,432,TA,TA,0,287,0,0,0,WD,Normal,107500
1293,78.0,10140,AllPub,None,0.0,2Story,GasA,Gd,TA,No,GLQ,194,Unf,0,SBrkr,832,832,1,Attchd,RFn,2,528,TA,TA,0,28,0,0,259,WD,Normal,162900
1294,60.0,8172,AllPub,None,0.0,1Story,GasA,TA,TA,No,Rec,167,Unf,0,SBrkr,864,0,0,Detchd,Unf,2,572,TA,TA,0,0,0,0,0,WD,Normal,115000
1295,70.0,8400,AllPub,BrkFace,168.0,1Story,GasA,TA,TA,Av,BLQ,1016,Unf,0,SBrkr,1052,0,0,Attchd,RFn,1,288,TA,TA,356,0,0,0,0,WD,Normal,138500
1296,80.0,8700,AllPub,BrkFace,148.0,1Story,GasA,TA,TA,Mn,ALQ,776,Unf,0,SBrkr,1128,0,0,Attchd,RFn,2,525,TA,TA,192,20,123,0,0,WD,Normal,155000
1297,35.0,3675,AllPub,BrkFace,82.0,SFoyer,GasA,Gd,TA,Gd,GLQ,547,Unf,0,SBrkr,1072,0,0,Basment,Fin,2,525,TA,TA,0,44,0,0,0,New,Partial,140000
1298,313.0,63887,AllPub,Stone,796.0,2Story,GasA,Ex,TA,Gd,GLQ,5644,Unf,0,SBrkr,4692,950,3,Attchd,Fin,2,1418,TA,TA,214,292,0,0,0,New,Partial,160000
1299,75.0,7500,AllPub,None,0.0,1Story,GasA,TA,TA,No,LwQ,340,Rec,906,SBrkr,1246,0,0,Attchd,RFn,1,305,TA,TA,218,0,0,0,0,WD,Normal,154000
1300,,10762,AllPub,None,344.0,2Story,GasA,Gd,TA,No,GLQ,694,Unf,0,SBrkr,1005,978,1,Attchd,Fin,2,490,TA,TA,0,0,0,0,0,WD,Normal,225000
1301,,7500,AllPub,None,0.0,2Story,GasA,TA,TA,No,BLQ,547,Unf,0,SBrkr,753,741,2,Attchd,Unf,1,213,TA,TA,0,0,0,0,224,WD,Normal,177500
1302,92.0,10120,AllPub,BrkFace,391.0,2Story,GasA,Gd,TA,No,GLQ,740,Unf,0,SBrkr,1203,1323,1,Attchd,RFn,3,844,TA,TA,309,78,0,0,0,WD,Normal,290000
1303,73.0,8688,AllPub,BrkFace,228.0,1Story,GasA,Gd,TA,Av,Unf,0,Unf,0,SBrkr,1616,0,0,Attchd,RFn,3,834,TA,TA,208,59,0,0,0,WD,Normal,232000
1304,32.0,3363,AllPub,Stone,117.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,976,732,0,Detchd,Unf,2,380,TA,TA,0,40,0,0,0,WD,Normal,130000
1305,108.0,13173,AllPub,Stone,300.0,1Story,GasA,Ex,TA,No,GLQ,1572,Unf,0,SBrkr,1652,0,2,Attchd,Fin,2,840,TA,TA,404,102,0,0,0,WD,Normal,325000
1306,48.0,6955,AllPub,Stone,94.0,1Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,1368,0,1,Attchd,RFn,2,474,TA,TA,132,35,0,0,0,New,Partial,202500
1307,60.0,8072,AllPub,None,0.0,1Story,GasA,Gd,Gd,No,ALQ,746,Unf,0,SBrkr,990,0,0,Detchd,Unf,2,480,TA,TA,0,64,0,0,0,WD,Normal,138000
1308,100.0,12000,AllPub,None,0.0,1Story,GasA,TA,TA,No,GLQ,144,ALQ,608,SBrkr,1122,0,0,Attchd,Unf,2,528,TA,TA,0,36,0,0,0,WD,Normal,147000
1309,,7153,AllPub,BrkFace,88.0,1Story,GasA,Gd,TA,No,GLQ,1200,Unf,0,SBrkr,1294,0,0,Attchd,RFn,2,496,TA,TA,112,51,0,0,0,WD,Normal,179200
1310,100.0,17500,AllPub,None,0.0,1Story,GasA,Gd,TA,Av,GLQ,1406,Unf,0,SBrkr,1902,0,2,Attchd,Fin,2,567,TA,TA,0,207,162,0,0,WD,Normal,335000
1311,68.0,8814,AllPub,BrkFace,80.0,1Story,GasA,Gd,TA,No,GLQ,925,Unf,0,SBrkr,1274,0,0,Attchd,RFn,2,508,TA,TA,264,98,0,0,0,New,Partial,203000
1312,,9572,AllPub,BrkFace,336.0,2Story,GasA,Ex,TA,No,GLQ,482,Unf,0,SBrkr,1453,1357,1,Attchd,RFn,2,750,Gd,Gd,500,0,0,0,0,WD,Normal,302000
1313,108.0,14774,AllPub,BrkFace,165.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,1422,1177,1,BuiltIn,Fin,3,779,TA,TA,668,30,0,0,0,WD,Normal,333168
1314,60.0,8190,AllPub,None,0.0,1Story,GasA,TA,TA,No,Rec,732,Unf,0,SBrkr,948,0,1,Detchd,Unf,1,280,TA,TA,0,36,0,0,0,WD,Normal,119000
1315,85.0,11075,AllPub,None,0.0,2Story,GasA,Fa,TA,Mn,ALQ,500,LwQ,276,SBrkr,1092,1020,2,Attchd,Unf,2,576,TA,TA,280,0,0,0,0,WD,Normal,206900
1316,61.0,10226,AllPub,Stone,270.0,1Story,GasA,Ex,TA,Gd,Unf,0,Unf,0,SBrkr,1630,0,1,Attchd,RFn,3,860,TA,TA,172,42,0,0,0,WD,Normal,295493
1317,47.0,4230,AllPub,None,0.0,1Story,GasA,Ex,Gd,No,Unf,0,Unf,0,SBrkr,1352,0,1,Attchd,RFn,2,466,TA,TA,0,241,0,0,0,New,Partial,208900
1318,,14781,AllPub,BrkFace,178.0,1Story,GasA,Gd,TA,Gd,Unf,0,Unf,0,SBrkr,1787,0,1,Attchd,RFn,3,748,TA,TA,198,150,0,0,0,WD,Normal,275000
1319,75.0,10215,AllPub,BrkFace,132.0,1Story,GasA,TA,TA,No,ALQ,492,Unf,0,SBrkr,948,0,0,Attchd,Unf,1,248,TA,TA,0,0,0,0,0,WD,Normal,111000
1320,70.0,8400,AllPub,None,0.0,1Story,GasA,TA,TA,No,ALQ,189,Rec,661,SBrkr,1478,0,2,Attchd,RFn,2,442,TA,TA,114,0,0,0,216,WD,Normal,156500
1321,,6627,AllPub,None,0.0,1Story,Floor,,,,,0,,0,SBrkr,720,0,0,Detchd,Unf,1,287,TA,Fa,0,0,0,0,0,WD,Normal,72500
1322,107.0,10186,AllPub,None,0.0,2Story,GasA,Gd,TA,No,GLQ,674,Unf,0,SBrkr,1061,862,1,Attchd,RFn,2,564,TA,TA,240,39,0,0,0,WD,Normal,190000
1323,50.0,5330,AllPub,None,0.0,1Story,GasA,TA,TA,No,LwQ,280,Unf,0,SBrkr,708,0,0,,,0,0,,,164,0,0,0,0,WD,Normal,82500
1324,75.0,9986,AllPub,BrkFace,428.0,1Story,GasA,Ex,TA,Av,Unf,0,Unf,0,SBrkr,1795,0,1,Attchd,RFn,3,895,TA,TA,0,49,0,0,0,New,Partial,147000
1325,40.0,3636,AllPub,None,0.0,1Story,GasA,TA,Fa,No,Unf,0,Unf,0,SBrkr,796,0,0,,,0,0,,,0,0,100,0,0,WD,Normal,55000
1326,70.0,4270,AllPub,None,0.0,1Story,GasA,TA,TA,No,Rec,544,Unf,0,SBrkr,774,0,0,,,0,0,,,0,0,286,0,0,WD,Normal,79000
1327,60.0,6600,AllPub,None,0.0,1Story,GasA,TA,TA,No,ALQ,641,Unf,0,SBrkr,816,0,1,Attchd,Unf,1,264,TA,TA,0,0,0,0,0,WD,Normal,130500
1328,60.0,10440,AllPub,None,0.0,1.5Fin,GasW,Gd,TA,No,LwQ,493,Unf,0,SBrkr,1584,1208,2,Detchd,Unf,2,520,Fa,TA,0,547,0,0,480,WD,Normal,256000
1329,63.0,9084,AllPub,None,0.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,955,677,1,Attchd,Fin,2,462,TA,TA,0,28,0,0,0,WD,Normal,176500
1330,85.0,10000,AllPub,Stone,410.0,1Story,GasA,Gd,Gd,Av,Unf,0,Unf,0,SBrkr,1588,0,1,Attchd,RFn,3,825,TA,TA,144,45,0,0,0,WD,Normal,227000
1331,55.0,10780,AllPub,None,0.0,SLvl,GasA,TA,TA,Av,ALQ,483,Unf,0,SBrkr,954,0,0,Detchd,Unf,2,576,TA,TA,0,0,0,0,0,WD,Normal,132500
1332,67.0,8877,AllPub,None,0.0,1Story,GasA,TA,TA,Mn,ALQ,690,Unf,0,SBrkr,816,0,1,Detchd,Unf,1,288,Fa,Fa,0,0,0,0,0,WD,Normal,100000
1333,60.0,7200,AllPub,None,0.0,1.5Fin,GasA,TA,TA,No,Unf,0,Unf,0,SBrkr,803,557,0,Detchd,Unf,1,297,TA,TA,0,65,190,0,0,WD,Normal,125500
1334,24.0,2368,AllPub,None,312.0,2Story,GasA,TA,TA,No,LwQ,765,Unf,0,SBrkr,765,600,0,Attchd,Unf,2,440,TA,TA,0,36,0,0,0,WD,Normal,125000
1335,80.0,9650,AllPub,BrkFace,360.0,1Story,GasA,Gd,TA,No,ALQ,686,Unf,0,SBrkr,1334,0,1,Attchd,RFn,2,630,TA,TA,0,16,0,0,0,WD,Normal,167900
1336,87.0,9246,AllPub,BrkFace,564.0,1Story,GasA,TA,TA,No,Unf,0,Unf,0,SBrkr,1656,0,0,Detchd,Unf,2,506,TA,TA,0,211,0,0,0,WD,Normal,135000
1337,153.0,4118,AllPub,None,0.0,1Story,Grav,TA,TA,No,Unf,0,Unf,0,FuseA,693,0,0,,,0,0,,,0,20,0,0,0,WD,Normal,52500
1338,95.0,13450,AllPub,None,0.0,2Story,GasA,Gd,TA,No,GLQ,700,Unf,0,SBrkr,920,941,0,BuiltIn,RFn,2,492,TA,TA,146,91,0,0,0,WD,Normal,200000
1339,120.0,9560,AllPub,None,0.0,1Story,GasA,TA,TA,Mn,Rec,360,Unf,0,SBrkr,864,0,0,Attchd,RFn,1,288,TA,TA,0,0,0,0,0,WD,Normal,128500
1340,70.0,8294,AllPub,None,0.0,1Story,GasA,TA,TA,No,Unf,0,Unf,0,SBrkr,872,0,0,Detchd,Unf,4,480,TA,TA,0,0,0,0,0,WD,Normal,123000
1341,66.0,13695,AllPub,None,0.0,1Story,GasA,Gd,TA,No,GLQ,814,Unf,0,SBrkr,1114,0,0,Detchd,Unf,2,576,TA,TA,0,78,0,0,0,WD,Normal,155000
1342,,9375,AllPub,BrkFace,149.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,1284,885,1,Attchd,RFn,2,647,TA,TA,192,87,0,0,0,WD,Normal,228500
1343,57.0,7558,AllPub,None,0.0,1.5Fin,GasA,TA,TA,No,Unf,0,Unf,0,SBrkr,1172,741,1,Detchd,Unf,2,342,Fa,Fa,0,0,0,0,0,WD,Normal,177000
1344,85.0,11103,AllPub,None,0.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,728,728,1,Attchd,Fin,2,440,TA,TA,0,0,0,0,0,New,Partial,155835
1345,50.0,6000,AllPub,None,0.0,1Story,GasA,TA,TA,No,ALQ,250,Unf,0,FuseA,960,0,0,Detchd,Unf,1,308,TA,TA,0,0,168,0,0,WD,Normal,108500
1346,,20781,AllPub,None,0.0,1Story,GasA,TA,TA,No,BLQ,297,Rec,68,SBrkr,2156,0,1,Attchd,RFn,2,508,Gd,TA,0,80,0,290,0,WD,Normal,262500
1347,93.0,15306,AllPub,Stone,100.0,1Story,GasA,Ex,TA,Gd,GLQ,80,Unf,0,SBrkr,1776,0,1,Attchd,Fin,3,712,TA,TA,0,0,0,0,0,New,Partial,283463
1348,,16196,AllPub,None,0.0,1Story,GasA,Gd,TA,Gd,GLQ,1443,Unf,0,SBrkr,1494,0,1,Attchd,RFn,2,514,TA,TA,402,25,0,0,0,WD,Normal,215000
1349,50.0,5250,AllPub,None,0.0,2Story,OthW,TA,Fa,No,LwQ,259,Unf,0,SBrkr,938,1215,0,,,0,0,,,0,54,20,0,0,WD,Normal,122000
1350,91.0,11643,AllPub,BrkFace,368.0,2Story,GasA,TA,TA,No,LwQ,500,Unf,0,SBrkr,1338,1296,0,Detchd,Unf,4,968,TA,TA,0,0,0,0,0,WD,Normal,200000
1351,70.0,9247,AllPub,BrkFace,318.0,2Story,GasA,TA,TA,No,Rec,319,Unf,0,SBrkr,858,858,1,Attchd,Fin,2,490,TA,TA,0,84,0,0,120,WD,Normal,171000
1352,50.0,6000,AllPub,None,0.0,1.5Fin,GasA,TA,TA,No,Unf,0,Unf,0,SBrkr,786,390,0,Detchd,Unf,2,624,TA,TA,210,0,0,0,0,WD,Normal,134900
1353,56.0,14720,AllPub,BrkFace,579.0,1.5Fin,GasA,Gd,TA,Av,GLQ,816,Unf,0,SBrkr,2053,1185,1,Attchd,Fin,3,666,TA,TA,283,86,0,0,0,WD,Normal,410000
1354,,10316,AllPub,None,0.0,2Story,GasA,Gd,TA,No,GLQ,735,Unf,0,SBrkr,992,873,1,Attchd,RFn,3,839,TA,TA,0,184,0,0,0,WD,Normal,235000
1355,102.0,10192,AllPub,BrkFace,143.0,SLvl,GasA,TA,TA,No,Unf,0,Unf,0,SBrkr,1222,698,1,Attchd,RFn,2,487,TA,TA,0,98,0,0,0,WD,Normal,170000
1356,,9477,AllPub,BrkFace,65.0,1Story,GasA,TA,TA,No,Rec,340,Unf,0,SBrkr,892,0,0,Attchd,RFn,1,264,TA,TA,0,0,0,0,0,WD,Normal,110000
1357,,12537,AllPub,None,0.0,1Story,GasA,TA,TA,No,GLQ,734,Unf,0,SBrkr,1078,0,1,Attchd,Fin,2,500,TA,TA,0,0,0,0,0,WD,Normal,149900
1358,,2117,AllPub,BrkFace,216.0,2Story,GasA,Gd,TA,No,GLQ,378,Unf,0,SBrkr,769,804,0,Detchd,Unf,2,440,TA,TA,0,32,0,0,0,WD,Normal,177500
1359,129.0,16737,AllPub,BrkFace,66.0,1Story,GasA,Ex,TA,Av,GLQ,1447,Unf,0,SBrkr,1980,0,1,Attchd,Fin,3,770,TA,TA,194,45,0,0,0,WD,Normal,315000
1360,51.0,9842,AllPub,None,0.0,2Story,GasA,TA,Fa,No,Unf,0,Unf,0,SBrkr,990,1611,0,BuiltIn,RFn,2,621,TA,TA,183,0,301,0,0,WD,Normal,189000
1361,124.0,16158,AllPub,Stone,16.0,1Story,GasA,Ex,TA,Av,ALQ,1274,Unf,0,SBrkr,1530,0,1,Attchd,Fin,2,430,TA,TA,168,36,0,0,0,WD,Normal,260000
1362,,12513,AllPub,None,0.0,1.5Fin,GasA,TA,Fa,No,Unf,0,Unf,0,SBrkr,1281,457,1,Attchd,Unf,1,368,TA,TA,55,0,0,0,0,WD,Normal,104900
1363,73.0,8499,AllPub,None,0.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,616,796,1,BuiltIn,Fin,2,432,TA,TA,0,36,0,0,0,New,Partial,156932
1364,30.0,3180,AllPub,None,0.0,2Story,GasA,Gd,TA,No,Unf,0,Unf,0,SBrkr,520,600,0,Detchd,RFn,2,480,TA,TA,0,166,0,0,0,WD,Abnorml,144152
1365,,7500,AllPub,None,0.0,2Story,GasA,Gd,TA,No,GLQ,533,Unf,0,SBrkr,814,860,0,Attchd,RFn,2,663,TA,TA,0,96,0,0,0,WD,Normal,216000
1366,68.0,9179,AllPub,BrkFace,158.0,2Story,GasA,Gd,TA,No,GLQ,633,Unf,0,SBrkr,882,908,0,Attchd,RFn,2,588,TA,TA,0,88,0,0,0,WD,Abnorml,193000
1367,41.0,2665,AllPub,None,0.0,2Story,GasA,TA,TA,No,ALQ,548,Rec,173,SBrkr,925,550,1,Attchd,RFn,1,336,TA,TA,104,26,0,0,0,WD,Normal,127000
1368,,4435,AllPub,BrkFace,170.0,1Story,GasA,Gd,TA,Av,GLQ,685,Unf,0,SBrkr,848,0,0,Attchd,Fin,2,420,TA,TA,140,0,0,0,0,WD,Normal,144000
1369,48.0,10635,AllPub,BrkFace,171.0,1Story,GasA,Gd,TA,Av,BLQ,370,GLQ,972,SBrkr,1668,0,1,Attchd,Fin,2,502,TA,TA,0,262,0,0,0,WD,Normal,232000
1370,90.0,5400,AllPub,None,0.0,1.5Fin,GasA,TA,TA,No,ALQ,315,Rec,105,SBrkr,840,534,0,Detchd,Fin,1,338,TA,TA,0,0,198,0,0,WD,Normal,105000
